"Product ID","Product Position","Promotion","Seasonal","Sales Volume","sku","name","price","currency","Datetime","terms","section","Date","Total_price"
136738,"Front of Store","No","Yes",542,"287414911-803-2","HIGH COLLAR KNIT SWEATER",7.99,"USD","2024-02-19T09:10:33.128884","sweaters","WOMAN","2024-02-19",4331
144497,"End-cap","Yes","Yes",1105,"342171615-104-2","STRIPED KNIT SWEATER",49.9,"USD","2024-02-19T09:10:33.890995","sweaters","WOMAN","2024-02-19",55140
135036,"End-cap","Yes","No",1435,"314152967-485-2","CABLE KNIT METALLIC SWEATER",49.9,"USD","2024-02-19T09:10:34.521463","sweaters","WOMAN","2024-02-19",71606
166331,"Aisle","Yes","Yes",2877,"324186867-642-2","ASYMMETRICAL WOOL AND SILK BLEND SWEATER",59.9,"USD","2024-02-19T09:10:35.068338","sweaters","WOMAN","2024-02-19",172332
139789,"Aisle","No","Yes",1094,"316900618-809-2","WOOL AND CASHMERE BLEND RIB SWEATER",69.9,"USD","2024-02-19T09:10:35.641404","sweaters","WOMAN","2024-02-19",76471
118569,"Aisle","No","Yes",994,"313890645-330-2","ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER",49.9,"USD","2024-02-19T09:10:36.152051","sweaters","WOMAN","2024-02-19",49601
155848,"End-cap","Yes","No",1942,"324597432-800-2","MOCK NECK WOOL AND SILK BLEND KNIT TOP",49.9,"USD","2024-02-19T09:10:36.839166","sweaters","WOMAN","2024-02-19",96906
152563,"Front of Store","No","Yes",2572,"313890686-731-2","CASHMERE BLEND KNIT SWEATER",169.0,"USD","2024-02-19T09:10:37.484871","sweaters","WOMAN","2024-02-19",434668
115153,"Aisle","No","No",1736,"313890650-712-2","ALPACA BLEND OPEN KNIT SWEATER",79.9,"USD","2024-02-19T09:10:38.362632","sweaters","WOMAN","2024-02-19",138706
125938,"Aisle","Yes","Yes",1204,"313890680-450-2","OVERSIZED KNIT SWEATER",49.9,"USD","2024-02-19T09:10:38.884024","sweaters","WOMAN","2024-02-19",60080
122809,"End-cap","No","Yes",1592,"344575855-982-2","WOOL BLEND KNIT SWEATER",49.9,"USD","2024-02-19T09:10:39.415761","sweaters","WOMAN","2024-02-19",79441
181502,"Front of Store","Yes","No",2591,"323175653-803-2","SOFT JEWEL SWEATER",39.9,"USD","2024-02-19T09:10:39.911179","sweaters","WOMAN","2024-02-19",103381
182779,"End-cap","Yes","Yes",2097,"324814227-400-2","FAUX FUR JEWEL SWEATER",35.9,"USD","2024-02-19T09:10:40.681401","sweaters","WOMAN","2024-02-19",75282
155674,"Front of Store","No","No",897,"323218942-800-2","METAL BEAD KNIT SWEATER",49.9,"USD","2024-02-19T09:10:41.519426","sweaters","WOMAN","2024-02-19",44760
182866,"Aisle","No","Yes",1552,"313890656-800-2","KNIT SWEATER WITH BUTTONS",39.9,"USD","2024-02-19T09:10:42.016223","sweaters","WOMAN","2024-02-19",61925
148230,"Front of Store","Yes","No",2494,"321480271-802-2","JEWEL KNIT SWEATER",59.9,"USD","2024-02-19T09:10:42.593244","sweaters","WOMAN","2024-02-19",149391
126979,"Front of Store","No","No",2141,"311297787-806-1","KNIT SWEATER WITH PIPING",49.9,"USD","2024-02-19T09:10:43.379668","sweaters","WOMAN","2024-02-19",106836
135521,"End-cap","No","Yes",2835,"322677494-446-1","FINE KNIT CROP SWEATER",39.9,"USD","2024-02-19T09:10:43.883037","sweaters","WOMAN","2024-02-19",113116
185809,"End-cap","No","No",622,"313890688-330-1","KNIT SWEATER WITH RIPS",49.9,"USD","2024-02-19T09:10:44.463883","sweaters","WOMAN","2024-02-19",31038
171520,"End-cap","Yes","Yes",2901,"322451460-800-1","GATHERED WAIST KNIT SWEATER",47.9,"USD","2024-02-19T09:10:45.009106","sweaters","WOMAN","2024-02-19",138958
122926,"End-cap","No","No",867,"319465261-800-2","KNIT V-NECK SWEATER",45.9,"USD","2024-02-19T09:10:45.631804","sweaters","WOMAN","2024-02-19",39795
150953,"Front of Store","Yes","Yes",2434,"317331009-312-2","BASIC FOIL KNIT SWEATER",35.9,"USD","2024-02-19T09:10:46.121269","sweaters","WOMAN","2024-02-19",87381
115873,"End-cap","Yes","Yes",2606,"311297400-803-1","CONTRAST TOPSTITCHING CROP KNIT SWEATER",59.9,"USD","2024-02-19T09:10:46.622912","sweaters","WOMAN","2024-02-19",156099
115581,"Aisle","No","Yes",2728,"336449779-104-1","STRIPED CROP KNIT SWEATER",47.9,"USD","2024-02-19T09:10:47.341785","sweaters","WOMAN","2024-02-19",130671
183634,"Front of Store","Yes","Yes",2778,"324593343-043-2","BASIC KNIT SWEATER",27.9,"USD","2024-02-19T09:10:48.087091","sweaters","WOMAN","2024-02-19",77506
122484,"Aisle","Yes","Yes",558,"319473750-809-1","V-NECK KNIT SWEATER",47.9,"USD","2024-02-19T09:10:48.719383","sweaters","WOMAN","2024-02-19",26728
183574,"Aisle","Yes","Yes",1752,"331789902-808-1","FOIL KNIT CROP SWEATER",47.9,"USD","2024-02-19T09:10:49.285266","sweaters","WOMAN","2024-02-19",83921
185307,"Front of Store","No","Yes",2743,"300250126-401-2","BASIC 100% WOOL SWEATER",7.99,"USD","2024-02-19T09:10:49.913569","sweaters","WOMAN","2024-02-19",21917
118719,"End-cap","No","Yes",1669,"320052978-401-2","COLORBLOCK KNIT CROP SWEATER",45.9,"USD","2024-02-19T09:10:50.612150","sweaters","WOMAN","2024-02-19",76607
134788,"Front of Store","No","No",2179,"324722597-400-2","FINE KNIT SWEATER",45.9,"USD","2024-02-19T09:10:51.189028","sweaters","WOMAN","2024-02-19",100016
140142,"Front of Store","Yes","No",606,"328207551-500-2","KNIT OPEN BACK PEARLY SWEATER",49.9,"USD","2024-02-19T09:10:51.785857","sweaters","WOMAN","2024-02-19",30239
153997,"End-cap","No","Yes",1608,"318131967-800-2","KNIT PEARL SWEATER",45.9,"USD","2024-02-19T09:10:52.485772","sweaters","WOMAN","2024-02-19",73807
123230,"Aisle","No","Yes",880,"324027512-064-2","STRIPED TEXTURED OVERSHIRT",69.9,"USD","2024-02-19T08:51:28.667099","jackets","MAN","2024-02-19",61512
154676,"Aisle","No","No",943,"311292623-712-97","FLEECE OVERSHIRT",69.9,"USD","2024-02-19T08:51:29.090402","jackets","MAN","2024-02-19",65916
152985,"Aisle","Yes","Yes",1049,"319162032-064-2","PLAID OVERSHIRT",89.9,"USD","2024-02-19T08:51:29.625821","jackets","MAN","2024-02-19",94305
175584,"Front of Store","No","No",2084,"324908098-800-38","BAGGY FIT JEANS LIMITED EDITION",69.9,"USD","2024-02-19T08:54:37.718200","jeans","MAN","2024-02-19",145672
147491,"End-cap","No","No",1563,"326540983-802-36","BAGGY BELTED JEANS",59.9,"USD","2024-02-19T08:54:38.277368","jeans","MAN","2024-02-19",93624
198283,"End-cap","Yes","Yes",1558,"315836999-406-34","BAGGY FIT JEANS",69.9,"USD","2024-02-19T08:54:39.017964","jeans","MAN","2024-02-19",108904
141547,"End-cap","No","No",1426,"315738965-802-34","BAGGY FIT JEANS",69.9,"USD","2024-02-19T08:54:39.496146","jeans","MAN","2024-02-19",99677
156342,"Front of Store","Yes","Yes",1466,"311287318-400-38","FLARED FIT CARGO JEANS",109.0,"USD","2024-02-19T08:54:39.950692","jeans","MAN","2024-02-19",159794
186083,"End-cap","No","Yes",624,"312393140-406-2","PLEATED WIDE FIT JEANS",49.9,"USD","2024-02-19T08:54:40.548942","jeans","MAN","2024-02-19",31138
171776,"Aisle","Yes","No",1685,"275600408-400-2","DENIM SHIRT",12.99,"USD","2024-02-19T08:54:41.113222","jeans","MAN","2024-02-19",21888
134429,"Aisle","No","No",2914,"311303003-407-38","RIPPED STRAIGHT FIT JEANS",69.9,"USD","2024-02-19T08:54:41.651379","jeans","MAN","2024-02-19",203689
172816,"Aisle","No","Yes",1524,"311307250-710-3","TEXTURED SWEATER",69.9,"USD","2024-02-19T08:54:44.291927","sweaters","MAN","2024-02-19",106528
136272,"End-cap","No","Yes",2887,"267195405-500-3","PURL KNIT SWEATER",12.99,"USD","2024-02-19T08:54:45.320958","sweaters","MAN","2024-02-19",37502
193227,"End-cap","Yes","Yes",1778,"317894313-707-3","BRAIDED COLOR BLOCK SWEATER",69.9,"USD","2024-02-19T08:54:45.927706","sweaters","MAN","2024-02-19",124282
165786,"End-cap","No","Yes",1278,"315075917-803-2","CONTRAST INTERIOR SWEATER",59.9,"USD","2024-02-19T08:54:46.542710","sweaters","MAN","2024-02-19",76552
174708,"Front of Store","No","Yes",529,"317889153-700-3","ABSTRACT JACQUARD SWEATER",59.9,"USD","2024-02-19T08:54:47.065078","sweaters","MAN","2024-02-19",31687
142257,"Aisle","Yes","Yes",1180,"315241755-800-2","BASIC SLIM FIT T-SHIRT",19.9,"USD","2024-02-19T08:56:26.127459","t-shirts","MAN","2024-02-19",23482
126146,"Aisle","No","No",2759,"320326523-707-2","CROPPED WASHED T-SHIRT",39.9,"USD","2024-02-19T08:56:26.653517","t-shirts","MAN","2024-02-19",110084
129134,"Aisle","No","Yes",1831,"316715458-250-2","BASIC HEAVYWEIGHT T-SHIRT",29.9,"USD","2024-02-19T08:56:27.459508","t-shirts","MAN","2024-02-19",54747
129898,"End-cap","No","No",1866,"322677489-800-2","HEART PRINT T-SHIRT",39.9,"USD","2024-02-19T08:56:27.954174","t-shirts","MAN","2024-02-19",74453
189692,"End-cap","Yes","No",1553,"330077856-251-2","TEXT T-SHIRT",39.9,"USD","2024-02-19T08:56:28.447616","t-shirts","MAN","2024-02-19",61965
154846,"End-cap","Yes","No",917,"328232452-898-2","PRINTED CROPPED FIT SHIRT LIMITED EDITION",39.9,"USD","2024-02-19T08:56:28.979960","t-shirts","MAN","2024-02-19",36588
122307,"End-cap","No","No",702,"317230892-251-3","RIBBED KNIT T-SHIRT",49.9,"USD","2024-02-19T08:56:29.503270","t-shirts","MAN","2024-02-19",35030
182099,"Aisle","Yes","No",1978,"330478123-712-2","OVERSIZE FIT T-SHIRT",39.9,"USD","2024-02-19T08:56:30.052250","t-shirts","MAN","2024-02-19",78922
159816,"Front of Store","No","Yes",1961,"318255748-250-2","BASIC MEDIUM WEIGHT T-SHIRT",27.9,"USD","2024-02-19T08:56:30.594950","t-shirts","MAN","2024-02-19",54712
165326,"Aisle","No","No",1188,"319334069-712-2","STRUCTURED TEXT T-SHIRT",45.9,"USD","2024-02-19T08:56:31.128680","t-shirts","MAN","2024-02-19",54529
185154,"Aisle","Yes","No",996,"311307261-712-2","ABSTRACT PRINT T-SHIRT",39.9,"USD","2024-02-19T08:56:31.723585","t-shirts","MAN","2024-02-19",39740
141330,"Aisle","No","Yes",1915,"323216369-922-2","RAISED TEXT T-SHIRT LIMITED EDITION",39.9,"USD","2024-02-19T08:56:32.570492","t-shirts","MAN","2024-02-19",76408
158958,"End-cap","No","No",903,"320111404-428-2","RIBBED KNIT T-SHIRT",45.9,"USD","2024-02-19T08:56:33.167445","t-shirts","MAN","2024-02-19",41448
155010,"Aisle","Yes","Yes",729,"328232445-800-2","SEMI-SHEER KNIT SHIRT LIMITED EDITION",45.9,"USD","2024-02-19T08:56:33.715892","t-shirts","MAN","2024-02-19",33461
135857,"Aisle","No","Yes",2045,"311297550-251-2","VISCOSE BLEND KNIT T-SHIRT",45.9,"USD","2024-02-19T08:56:34.269203","t-shirts","MAN","2024-02-19",93866
147690,"Aisle","Yes","No",881,"322909502-819-2","STRIPED JACQUARD T-SHIRT",39.9,"USD","2024-02-19T08:56:34.766636","t-shirts","MAN","2024-02-19",35152
130321,"End-cap","Yes","No",2093,"320071210-802-2","ABSTRACT PRINT KNIT T-SHIRT",39.9,"USD","2024-02-19T08:56:35.255056","t-shirts","MAN","2024-02-19",83511
196752,"End-cap","No","No",2227,"319334070-401-2","STRUCTURED TEXT T-SHIRT",45.9,"USD","2024-02-19T08:56:35.985294","t-shirts","MAN","2024-02-19",102219
181011,"Aisle","Yes","Yes",994,"322612356-505-2","HERRINGBONE TEXTURED JACKET",89.9,"USD","2024-02-19T09:10:31.877971","shoes","MAN","2024-02-19",89361
139967,"End-cap","No","No",2634,"311282631-712-2","OVERSIZED CROPPED JACKET LIMITED EDITION",69.9,"USD","2024-02-19T09:10:32.534246","t-shirts","MAN","2024-02-19",184117
162699,"End-cap","No","Yes",2732,"329282612-401-2","LEATHER BIKER JACKET",89.9,"USD","2024-02-19T09:10:33.128884","sweaters","MAN","2024-02-19",245607
119044,"Aisle","No","Yes",1140,"320026789-714-2","CROPPED LEATHER JACKET",169.0,"USD","2024-02-19T09:10:33.890995","sweaters","MAN","2024-02-19",192660
121348,"End-cap","No","Yes",1008,"323216360-406-2","FAUX LEATHER BOXY FIT JACKET",169.0,"USD","2024-02-19T09:10:34.521463","t-shirts","MAN","2024-02-19",170352
163982,"Front of Store","No","No",2685,"318209963-800-2","FAUX LEATHER JACKET",69.9,"USD","2024-02-19T09:10:35.068338","t-shirts","MAN","2024-02-19",187682
185774,"End-cap","Yes","Yes",1145,"316727555-700-2","FAUX SUEDE BOMBER JACKET",19.99,"USD","2024-02-19T09:10:35.641404","t-shirts","MAN","2024-02-19",22889
144651,"Aisle","Yes","No",1791,"312571093-710-2","DENIM BOMBER JACKET",139.0,"USD","2024-02-19T09:10:36.152051","t-shirts","MAN","2024-02-19",248949
195103,"Aisle","Yes","No",2849,"330290387-401-2","BOUCLÉ TEXTURED JACKET",109.0,"USD","2024-02-19T09:10:36.839166","t-shirts","MAN","2024-02-19",310541
123047,"Aisle","No","Yes",2985,"313027279-800-2","SUIT JACKET IN 100% LINEN",109.0,"USD","2024-02-19T09:10:37.484871","t-shirts","MAN","2024-02-19",325365
123077,"Front of Store","No","No",1603,"320671529-802-2","JACQUARD DENIM JACKET",109.0,"USD","2024-02-19T09:10:38.362632","t-shirts","MAN","2024-02-19",174727
171860,"Aisle","Yes","No",707,"323646471-802-2","PADDED DENIM JACKET",109.0,"USD","2024-02-19T09:10:38.884024","t-shirts","MAN","2024-02-19",77063
149487,"Aisle","No","Yes",1258,"312978838-611-2","LEATHER JACKET",99.9,"USD","2024-02-19T09:10:39.415761","t-shirts","MAN","2024-02-19",125674
168516,"Front of Store","Yes","No",2168,"336446858-822-2","LIGHTWEIGHT BOMBER JACKET",89.9,"USD","2024-02-19T09:10:39.911179","t-shirts","MAN","2024-02-19",194903
177771,"End-cap","Yes","Yes",1764,"281883711-071-2","SUIT JACKET",69.9,"USD","2024-02-19T09:10:40.681401","t-shirts","MAN","2024-02-19",123304
172015,"End-cap","Yes","Yes",2622,"313008692-514-2","FAUX LEATHER BOMBER JACKET",139.0,"USD","2024-02-19T09:10:41.519426","t-shirts","MAN","2024-02-19",364458
118985,"Aisle","No","Yes",694,"281593208-015-2","PATCH BOMBER JACKET",139.0,"USD","2024-02-19T09:10:42.016223","t-shirts","MAN","2024-02-19",96466
112194,"Aisle","Yes","Yes",2187,"314937772-710-2","STRETCH POCKET OVERSHIRT",109.0,"USD","2024-02-19T09:10:42.593244","jackets","MAN","2024-02-19",238383
113435,"Aisle","No","Yes",2973,"320278659-251-2","RIB COLLAR JACKET",129.0,"USD","2024-02-19T09:10:43.379668","jackets","MAN","2024-02-19",383517
159182,"Front of Store","Yes","No",1014,"321993245-500-2","FAUX LEATHER OVERSIZED JACKET LIMITED EDITION",169.0,"USD","2024-02-19T09:10:43.883037","jackets","MAN","2024-02-19",171366
199233,"Aisle","Yes","No",2222,"330590505-500-2","CONTRASTING PATCHES BOMBER JACKET",159.0,"USD","2024-02-19T09:10:44.463883","jackets","MAN","2024-02-19",353298
137044,"Aisle","No","Yes",2534,"320680326-107-39","PATCH BOMBER JACKET",12.99,"USD","2024-02-19T09:10:45.009106","jackets","MAN","2024-02-19",32917
154736,"Front of Store","Yes","Yes",1466,"311292244-800-39","CROPPED BOMBER JACKET LIMITED EDITION",19.9,"USD","2024-02-19T09:10:45.631804","jackets","MAN","2024-02-19",29173
141434,"Front of Store","No","Yes",2870,"311307610-400-39","FAUX LEATHER PUFFER JACKET",39.9,"USD","2024-02-19T09:10:31.877972","jackets","MAN","2024-02-19",114513
